id,product,campaign_type,campaign,channel,date,conversions
23977,product b,performance,product b|performance|campaign 10,ooh,2021-03-30,263.8133976
23978,product b,performance,product b|performance|campaign 10,ooh,2021-03-31,926.0599065
23979,product b,performance,product b|performance|campaign 10,print,2021-03-15,411.4670656
23980,product b,performance,product b|performance|campaign 10,print,2021-03-18,102.1744299
23981,product b,performance,product b|performance|campaign 10,print,2021-03-19,82.07473187
23982,product b,performance,product b|performance|campaign 10,print,2021-03-20,16.96616354
23983,product b,performance,product b|performance|campaign 10,print,2021-03-21,16.90779252
23984,product b,performance,product b|performance|campaign 10,print,2021-03-22,221.8765831
23985,product b,performance,product b|performance|campaign 10,print,2021-03-23,15.38940673
23986,product b,performance,product b|performance|campaign 10,print,2021-03-24,17.78285793
23987,product b,performance,product b|performance|campaign 10,print,2021-03-25,18.41794099
23988,product b,performance,product b|performance|campaign 10,print,2021-03-26,15.80720308
23989,product b,performance,product b|performance|campaign 10,print,2021-03-27,17.67159211
23990,product b,performance,product b|performance|campaign 10,print,2021-03-28,14.00402362
23991,product b,performance,product b|performance|campaign 10,print,2021-03-29,220.9715073
23992,product b,performance,product b|performance|campaign 10,print,2021-03-30,17.6537814
23993,product b,performance,product b|performance|campaign 10,print,2021-03-31,82.3244941
23994,product b,performance,product b|performance|campaign 10,radio,2021-03-15,4421.988889
23995,product b,performance,product b|performance|campaign 10,radio,2021-03-18,481.6656589
23996,product b,performance,product b|performance|campaign 10,radio,2021-03-19,484.7857068
23997,product b,performance,product b|performance|campaign 10,radio,2021-03-20,92.70042087
23998,product b,performance,product b|performance|campaign 10,radio,2021-03-21,104.8978693
23999,product b,performance,product b|performance|campaign 10,radio,2021-03-22,2691.332248
24000,product b,performance,product b|performance|campaign 10,radio,2021-03-23,95.18469477
24001,product b,performance,product b|performance|campaign 10,radio,2021-03-24,106.3696248
24002,product b,performance,product b|performance|campaign 10,radio,2021-03-25,102.9918138
24003,product b,performance,product b|performance|campaign 10,radio,2021-03-26,104.1230676
24004,product b,performance,product b|performance|campaign 10,radio,2021-03-27,98.67203216
24005,product b,performance,product b|performance|campaign 10,radio,2021-03-28,101.0924537
24006,product b,performance,product b|performance|campaign 10,radio,2021-03-29,2720.908122
24007,product b,performance,product b|performance|campaign 10,radio,2021-03-30,102.3225283
24008,product b,performance,product b|performance|campaign 10,radio,2021-03-31,414.8579352
24009,product b,performance,product b|performance|campaign 10,tiktok,2021-03-15,1329.6313
24010,product b,performance,product b|performance|campaign 10,tiktok,2021-03-18,121.9672126
24011,product b,performance,product b|performance|campaign 10,tiktok,2021-03-19,135.7507297
24012,product b,performance,product b|performance|campaign 10,tiktok,2021-03-20,136.3395271
24013,product b,performance,product b|performance|campaign 10,tiktok,2021-03-21,130.7606954
24014,product b,performance,product b|performance|campaign 10,tiktok,2021-03-22,1853.106638
24015,product b,performance,product b|performance|campaign 10,tiktok,2021-03-23,133.6386989
24016,product b,performance,product b|performance|campaign 10,tiktok,2021-03-24,136.3709701
24017,product b,performance,product b|performance|campaign 10,tiktok,2021-03-25,144.8086393
24018,product b,performance,product b|performance|campaign 10,tiktok,2021-03-26,137.9467711
24019,product b,performance,product b|performance|campaign 10,tiktok,2021-03-27,141.7500097
24020,product b,performance,product b|performance|campaign 10,tiktok,2021-03-28,139.4743519
24021,product b,performance,product b|performance|campaign 10,tiktok,2021-03-29,1290.13157
24022,product b,performance,product b|performance|campaign 10,tiktok,2021-03-30,115.8970596
24023,product b,performance,product b|performance|campaign 10,tiktok,2021-03-31,145.6055061
24024,product b,performance,product b|performance|campaign 10,tv,2021-03-15,23947.36557
24025,product b,performance,product b|performance|campaign 10,tv,2021-03-18,616.9681402
24026,product b,performance,product b|performance|campaign 10,tv,2021-03-19,577.5191551
24027,product b,performance,product b|performance|campaign 10,tv,2021-03-20,154.9884616
24028,product b,performance,product b|performance|campaign 10,tv,2021-03-21,150.8586564
24029,product b,performance,product b|performance|campaign 10,tv,2021-03-22,15685.2944
24030,product b,performance,product b|performance|campaign 10,tv,2021-03-23,159.5278555
24031,product b,performance,product b|performance|campaign 10,tv,2021-03-24,140.5530618
24032,product b,performance,product b|performance|campaign 10,tv,2021-03-25,141.3937581
24033,product b,performance,product b|performance|campaign 10,tv,2021-03-26,151.1042358
24034,product b,performance,product b|performance|campaign 10,tv,2021-03-27,140.5276081
24035,product b,performance,product b|performance|campaign 10,tv,2021-03-28,151.4955791
24036,product b,performance,product b|performance|campaign 10,tv,2021-03-29,16643.81617
24037,product b,performance,product b|performance|campaign 10,tv,2021-03-30,161.7079286
24038,product b,performance,product b|performance|campaign 10,tv,2021-03-31,594.4839616
24039,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-03,3099.351468
24040,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-06,393.8681319
24041,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-07,428.7915904
24042,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-08,384.8632041
24043,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-09,410.9757499
24044,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-10,3899.550213
24045,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-11,377.4001333
24046,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-12,393.7061148
24047,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-13,407.8597949
24048,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-14,411.5376472
24049,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-15,384.9824067
24050,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-16,397.5184153
24051,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-17,3923.120573
24052,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-18,411.0007207
24053,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-19,394.2286668
24054,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-20,402.0777376
24055,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-21,402.341771
24056,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-22,403.7436976
24057,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-23,385.7121276
24058,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-24,3918.216469
24059,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-25,370.0502281
24060,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-26,382.7066275
24061,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-27,384.0601219
24062,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-28,409.0831747
24063,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-29,412.7721215
24064,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-30,410.9005812
24065,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-01-31,3052.243743
24066,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-02-01,380.7217808
24067,product b,performance,product b|performance|campaign 16,dv360 - prospecting,2022-02-02,405.2791317
24068,product b,performance,product b|performance|campaign 16,facebook,2022-01-03,1622.55211
24069,product b,performance,product b|performance|campaign 16,facebook,2022-01-06,242.4665814
24070,product b,performance,product b|performance|campaign 16,facebook,2022-01-07,240.1009829
24071,product b,performance,product b|performance|campaign 16,facebook,2022-01-08,249.229491
24072,product b,performance,product b|performance|campaign 16,facebook,2022-01-09,230.9786564
24073,product b,performance,product b|performance|campaign 16,facebook,2022-01-10,2277.969259
24074,product b,performance,product b|performance|campaign 16,facebook,2022-01-11,244.4688322
24075,product b,performance,product b|performance|campaign 16,facebook,2022-01-12,240.7310906
24076,product b,performance,product b|performance|campaign 16,facebook,2022-01-13,246.4178902
24077,product b,performance,product b|performance|campaign 16,facebook,2022-01-14,245.9613066
24078,product b,performance,product b|performance|campaign 16,facebook,2022-01-15,237.1425702
24079,product b,performance,product b|performance|campaign 16,facebook,2022-01-16,246.9948961
24080,product b,performance,product b|performance|campaign 16,facebook,2022-01-17,2302.028043
24081,product b,performance,product b|performance|campaign 16,facebook,2022-01-18,234.8660754
24082,product b,performance,product b|performance|campaign 16,facebook,2022-01-19,241.8799605
24083,product b,performance,product b|performance|campaign 16,facebook,2022-01-20,252.1108166
24084,product b,performance,product b|performance|campaign 16,facebook,2022-01-21,255.9977232
24085,product b,performance,product b|performance|campaign 16,facebook,2022-01-22,232.8851529
24086,product b,performance,product b|performance|campaign 16,facebook,2022-01-23,238.4578446
24087,product b,performance,product b|performance|campaign 16,facebook,2022-01-24,2282.610165
24088,product b,performance,product b|performance|campaign 16,facebook,2022-01-25,216.4771352
24089,product b,performance,product b|performance|campaign 16,facebook,2022-01-26,239.3454901
24090,product b,performance,product b|performance|campaign 16,facebook,2022-01-27,242.7656838
24091,product b,performance,product b|performance|campaign 16,facebook,2022-01-28,235.7386736
24092,product b,performance,product b|performance|campaign 16,facebook,2022-01-29,246.343584
24093,product b,performance,product b|performance|campaign 16,facebook,2022-01-30,246.8957933
24094,product b,performance,product b|performance|campaign 16,facebook,2022-01-31,1655.838589
24095,product b,performance,product b|performance|campaign 16,facebook,2022-02-01,245.6726398
24096,product b,performance,product b|performance|campaign 16,facebook,2022-02-02,232.7092029
24097,product b,performance,product b|performance|campaign 16,folder,2022-01-03,1624.10876
24098,product b,performance,product b|performance|campaign 16,folder,2022-01-06,1034.852124
24099,product b,performance,product b|performance|campaign 16,folder,2022-01-07,1016.119612
24100,product b,performance,product b|performance|campaign 16,folder,2022-01-08,172.5562148
24101,product b,performance,product b|performance|campaign 16,folder,2022-01-09,182.7853755
24102,product b,performance,product b|performance|campaign 16,folder,2022-01-10,1040.903694
24103,product b,performance,product b|performance|campaign 16,folder,2022-01-11,171.1581247
24104,product b,performance,product b|performance|campaign 16,folder,2022-01-12,191.63077
24105,product b,performance,product b|performance|campaign 16,folder,2022-01-13,185.9828938
24106,product b,performance,product b|performance|campaign 16,folder,2022-01-14,183.1021949
24107,product b,performance,product b|performance|campaign 16,folder,2022-01-15,182.3099997
